id,name,street_number,street_address,city,state,country,postal_code,latitude,longitude,phone,geo,phone_alt,hours,alt_id,null,rating,keywords,google_maps_location,website,unknown
44,Home Brew Mart Ballast Point,406,5401,Linda Vista Road,San Diego,California,United States,32.766777,-117.195183,(619) 295-2337,088f6cf54e68021f523f192e13c3a5acda954edd,+1 619-295-2337,"Monday: 10:00 am â€“ 10:00 pm, Tuesday: 10:00 am â€“ 10:00 pm, Wednesday: 10:00 am â€“ 10:00 pm, Thursday: 10:00 am â€“ 10:00 pm, Friday: 9:00 am â€“ 10:00 pm, Saturday: 9:00 am â€“ 10:00 pm, Sunday: 9:00 am â€“ 9:00 pm",ChIJdROktMGq3oARUqxWSelaT_4,,4.4,"liquor_store, food, store, point_of_interest, establishment",https://plus.google.com/100819971628552043168/about?hl=en-US,http://www.ballastpoint.com/locations/,1
45,Ballast Point,10051,Old Grove Road,San Diego,California,United States,92131,32.898544,-117.110901,(858) 695-2739,aa4002f4d41aa67d860db33c98397b0401ad5e53,+1 858-695-2739,"Monday: 11:00 am â€“ 9:00 pm, Tuesday: 11:00 am â€“ 9:00 pm, Wednesday: 11:00 am â€“ 9:00 pm, Thursday: 11:00 am â€“ 9:00 pm, Friday: 10:00 am â€“ 10:00 pm, Saturday: 10:00 am â€“ 10:00 pm, Sunday: 9:00 am â€“ 9:00 pm",ChIJJa7Z2zP524ARdkOIPxoezMI,,4.5,"food, point_of_interest, establishment",https://plus.google.com/103330588401256714089/about?hl=en-US,http://www.ballastpoint.com/,1
46,Ballast Point Brewing and Spirits,9045,Carroll Way,San Diego,California,United States,92121,32.888092,-117.157944,(858) 790-6900,c76ac7f4c66c8436618e2b3715821476daaf38cf,+1 858-790-6900,"Monday: 11:00 am â€“ 11:00 pm, Tuesday: 11:00 am â€“ 11:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 9:00 pm",ChIJafhVe7H424ARyy6OK8UJbDU,,4.7,"food, point_of_interest, establishment",https://plus.google.com/108346083969032967473/about?hl=en-US,http://www.ballastpoint.com/,1
47,Belmont Brewing Co,25,39th Place,Long Beach,California,United States,90803,33.759396,-118.148415,(562) 433-3891,61a509e90dc5b282988717b47015e5727f4beca8,+1 562-433-3891,"Monday: 11:30 am â€“ 12:00 am, Tuesday: 11:30 am â€“ 12:00 am, Wednesday: 11:30 am â€“ 12:00 am, Thursday: 11:30 am â€“ 12:00 am, Friday: 11:30 am â€“ 12:00 am, Saturday: 10:00 am â€“ 12:00 am, Sunday: 10:00 am â€“ 12:00 am",ChIJWcBObVIw3YARplGMLOzh_Bw,,3.9,"restaurant, bar, food, point_of_interest, establishment",https://plus.google.com/110817678985282730414/about?hl=en-US,http://www.belmontbrewing.com/,1
48,BJ's Restaurant & Brewhouse,5258,East 2nd Street,Long Beach,California,United States,90803,33.759552,-118.133659,(562) 439-8181,a8ffec1faaeef225969ba98221ca59faac81770b,+1 562-439-8181,,ChIJWeyuTzYw3YARxzel32_Gd2Y,,3.9,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/104628987535825415154/about?hl=en-US,http://www.bjsrestaurants.com/,1
49,BJ'S Restaurant Corporate Office,7755,Center Avenue,Huntington Beach,California,United States,92647,33.734871,-117.995071,(714) 500-2400,4c757560fe7c3133d27c92fe4b1dba8dfbccd6d3,+1 714-500-2400,"Monday: 11:00 am â€“ 12:00 am, Tuesday: 11:00 am â€“ 12:00 am, Wednesday: 11:00 am â€“ 12:00 am, Thursday: 11:00 am â€“ 12:00 am, Friday: 11:00 am â€“ 1:00 am, Saturday: 11:00 am â€“ 1:00 am, Sunday: 11:00 am â€“ 12:00 am",ChIJaZb64kEm3YARGTk-MFYZfUw,,3.4,establishment,https://plus.google.com/111126356472802083233/about?hl=en-US,http://www.bjsrestaurants.com/,1
50,Black Diamond Brewing,C,2470,Bates Avenue,Concord,California,United States,38.013817,-122.030731,(925) 356-0120,a8d7ee28b64e1cf9d7673508af573db45c4eb8f9,+1 925-356-0120,"Monday: 3:30 â€“ 7:30 pm, Tuesday: 3:30 â€“ 7:30 pm, Wednesday: 3:30 â€“ 7:30 pm, Thursday: 3:30 â€“ 7:30 pm, Friday: 3:30 â€“ 7:30 pm, Saturday: 1:00 â€“ 7:00 pm, Sunday: 1:00 â€“ 7:00 pm",ChIJP9Z3PK5nhYARnkgbKqXq4RA,,,"food, point_of_interest, establishment",https://plus.google.com/107698109025041737748/about?hl=en-US,http://www.bdbrewing.com/,1
51,Oggi's Pizza & Brewing,1245,Puerta Del Sol,San Clemente,California,United States,92673,33.457691,-117.58876,(949) 218-3961,0cc17b61893eb2712a5e6f046921a99727a47c2b,+1 949-218-3961,,ChIJHQfR7nDz3IARLfw_kpGbk38,,,establishment,https://plus.google.com/117975004036767603785/about?hl=en-US,http://www.oggis.com/,1
52,Oggi's,23641,Via Linda,Mission Viejo,California,United States,92691,33.620041,-117.67543,(949) 458-7883,25da6615f271d7690c83e1b0efc08226ff87246d,+1 949-458-7883,,ChIJ_cyPyRHp3IARs9LgvDSurGY,,4.5,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/111093683836289211004/about?hl=en-US,http://www.oggis.com/,1
53,Eel River Brewing Co,1777,Alamar Way,Fortuna,California,United States,95540,40.579353,-124.153023,(707) 725-2739,b322609abc9aeff98b8eac3052e0d68582ab4c31,+1 707-725-2739,"Monday: 11:00 am â€“ 11:00 pm, Tuesday: 11:00 am â€“ 11:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 11:00 pm",ChIJ31cxLgkO1FQR5uq-w4l1MXA,,4.2,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/103444042277937257010/about?hl=en-US,http://www.eelriverbrewing.com/,1
54,The Hop Yard American Alehouse & Grill,3015,Hopyard Road,Pleasanton,California,United States,94588,37.677059,-121.897461,(925) 426-9600,fb20081967602a3c1fad441fc0575ede12762bb8,+1 925-426-9600,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 10:00 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: 11:00 am â€“ 10:00 pm",ChIJj7r-wmPpj4ARLSBgOe9z-UY,,3.9,"restaurant, bar, food, point_of_interest, establishment",https://plus.google.com/113589475652151918980/about?hl=en-US,http://www.hopyard.com/,1
55,Lost Coast Brewery & Cafe,617,4th Street,Eureka,California,United States,95501,40.803242,-124.164711,(707) 445-4480,53e4f47da40ac0cc85387391b23afd4d4cdd76a2,+1 707-445-4480,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 10:00 pm",ChIJ03P6UXtV0VQRvQ9Y6KXPnbk,,4.1,"cafe, bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/111256342856812461462/about?hl=en-US,http://lostcoast.com/,1
56,Rubicon Brewing Co,2004,Capitol Avenue,Sacramento,California,United States,95811,38.573067,-121.481102,(916) 448-7032,cfbed8d52a684a4d3e72a8703c397f4bd68f8485,+1 916-448-7032,"Monday: 11:00 am â€“ 11:30 pm, Tuesday: 11:00 am â€“ 11:30 pm, Wednesday: 11:00 am â€“ 11:30 pm, Thursday: 11:00 am â€“ 11:30 pm, Friday: 11:00 am â€“ 12:30 am, Saturday: 11:00 am â€“ 12:30 am, Sunday: 11:00 am â€“ 10:00 pm",ChIJhRyrxtzQmoARhDKetscSDtU,,3.7,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/105106651439840055419/about?hl=en-US,http://www.rubiconbrewing.com/,1
57,San Francisco Brewing Company,155,Columbus Avenue,San Francisco,California,United States,94133,37.796955,-122.405571,,06d3bdf7f59f029be0ce67be00fbcad979dfa631,,,ChIJ18LA7PSAhYARRs40Olw_iOM,,,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/105490916478238676221/about?hl=en-US,,1
58,Lucky Baldwin's Delirium Cafe,21,Kersting Court,Sierra Madre,California,United States,91024,34.162205,-118.053261,(626) 355-1140,a37037269432230a0e77914c75a178adb629e8bd,+1 626-355-1140,"Monday: 8:00 am â€“ 1:00 pm, Tuesday: 8:00 am â€“ 1:00 pm, Wednesday: 8:00 am â€“ 1:00 pm, Thursday: 8:00 am â€“ 1:00 pm, Friday: 8:00 am â€“ 1:00 pm, Saturday: 8:00 am â€“ 1:00 pm, Sunday: 8:00 am â€“ 1:00 pm",ChIJn-xdpXDcwoARx-V3VjAi-7Y,,4,"bar, cafe, restaurant, food, point_of_interest, establishment",https://plus.google.com/109843220041099499186/about?hl=en-US,http://www.luckybaldwins.com/,1
59,Firehouse Grill & Brewery,111,South Murphy Avenue,Sunnyvale,California,United States,94086,37.377411,-122.030243,(408) 773-9500,e8877ac885fa89ac82e86ca209ea0bcccdc3be49,+1 408-773-9500,"Monday: Closed, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:30 pm, Thursday: 11:00 am â€“ 10:30 pm, Friday: 11:00 am â€“ 10:30 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: Closed",ChIJa32mXVy2j4ARe-MELZRc4og,,3.2,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/110867699723362802730/about?hl=en-US,http://www.firehousegrill.com/,1
60,Sudwerk Brewing Co Dock Store,2001,2nd Street,Davis,California,United States,95618,38.547062,-121.725754,(530) 756-2739,83ce34553f8b8fd186ac618879ad37f7b57e01d2,+1 530-756-2739,"Monday: Closed, Tuesday: 5:00 â€“ 8:00 pm, Wednesday: Closed, Thursday: 4:00 â€“ 8:00 pm, Friday: 4:00 â€“ 8:00 pm, Saturday: 2:00 â€“ 8:00 pm, Sunday: 2:00 â€“ 8:00 pm",ChIJr3q7iXsphYARYLX7wjaltRY,,,"food, point_of_interest, establishment",https://plus.google.com/114587732215442184086/about?hl=en-US,http://www.sudwerkbrew.com/,1
61,Triple Rock Brewery & Alehouse,1920,Shattuck Avenue,Berkeley,California,United States,94704,37.873421,-122.268829,(510) 843-2739,b07aaa527cde9346fc628fcdd3490eca32b5b9ec,+1 510-843-2739,"Monday: 11:30 am â€“ 1:00 am, Tuesday: 11:30 am â€“ 1:00 am, Wednesday: 11:30 am â€“ 1:00 am, Thursday: 11:30 am â€“ 2:00 am, Friday: 11:30 am â€“ 2:00 am, Saturday: 11:30 am â€“ 2:00 am, Sunday: 11:30 am â€“ 12:00 am",ChIJB9VFu51-hYAR5jAQDlKAoMA,,4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/116485025069752595114/about?hl=en-US,http://triplerock.com/,1
62,Ace Cider,#40,2064,Gravenstein Highway North,Sebastopol,California,United States,38.423508,-122.849754,(707) 829-1101,dc38e2c0527fbf8b4c4f7b797744f518bb38c84c,+1 707-829-1101,"Monday: 8:00 am â€“ 5:00 pm, Tuesday: 8:00 am â€“ 5:00 pm, Wednesday: 8:00 am â€“ 5:00 pm, Thursday: 8:00 am â€“ 5:00 pm, Friday: 8:00 am â€“ 5:00 pm, Saturday: Closed, Sunday: Closed",ChIJF1ypVVc6hIARkF3X7n0bqks,,,establishment,https://plus.google.com/112806407965779993589/about?hl=en-US,http://www.acecider.com/,1
63,Wicks Brewing Co,11620,Sterling Avenue,Riverside,California,United States,92503,33.895672,-117.484299,(951) 689-2739,c329dcc898795415e1afe6dac63b131e57e15f3c,+1 951-689-2739,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 10:00 am â€“ 8:00 pm",ChIJASphzmi33IARTtBJZpwUQPY,,4.6,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/113161240038836633410/about?hl=en-US,http://wicksbrewing.com/,1
64,Buffalo Bill's Brewery,1082,B Street,Hayward,California,United States,94541,37.673958,-122.081612,(510) 886-9823,ca1d8c33e31a3457ab958654a9f0e052e0542831,+1 510-886-9823,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 10:00 pm",ChIJWSqGNtiTj4ARvso-G_SLo9U,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/101224154739980623857/about?hl=en-US,http://www.buffalobillsbrewery.com/,1
65,San Marcos Brewery & Grill,1080,West San Marcos Boulevard,San Marcos,California,United States,92078,33.134518,-117.191048,(760) 471-0050,f627dc3ad79d547e3088872bc3d9a03d926a4f14,+1 760-471-0050,"Monday: 11:00 am â€“ 9:30 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:30 pm, Thursday: 11:00 am â€“ 10:30 pm, Friday: 11:00 am â€“ 11:30 pm, Saturday: 11:00 am â€“ 11:30 pm, Sunday: 10:30 am â€“ 9:30 pm",ChIJrzgoTE913IAR2vHTudqjhoc,,3.7,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/112120357372394092609/about?hl=en-US,http://www.sanmarcosbrewery.com/,1
66,"Snowshoe Brewery, Arnold, CA",2050,Highway 4,Arnold,CA,United States,95223,38.242405,-120.361687,(209) 795-2272,5602d1918784905826d867aa33b193c178388cc6,+1 209-795-2272,"Monday: 4:00 â€“ 8:30 pm, Tuesday: 11:30 am â€“ 8:30 pm, Wednesday: 11:30 am â€“ 8:30 pm, Thursday: 11:30 am â€“ 8:30 pm, Friday: 11:30 am â€“ 8:30 pm, Saturday: 11:30 am â€“ 8:30 pm, Sunday: 11:30 am â€“ 8:00 pm",ChIJ3yWQi_evkIARmDREM7C3eVQ,,3.7,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/116610934953304325350/about?hl=en-US,http://snowshoebrewing.com/,1
67,Lamppost Pizza,702,South Main Street,Corona,California,United States,92882,33.874203,-117.567101,(951) 371-1471,3f48204edb74f2e6b6b203a3422aa159c75c42e9,+1 951-371-1471,,ChIJZZ34AA7I3IARk2UzZ7RFx1w,,,"restaurant, food, point_of_interest, establishment",https://plus.google.com/102724263383269925117/about?hl=en-US,http://www.lamppost-backstreet.com/,1
68,Backstreet Brewery,300,North Main Street,Corona,California,United States,92880,33.883846,-117.565666,(951) 371-1471,df70a17e330db7faa2295194182037fad8a8d7a1,+1 951-371-1471,,ChIJB2wJRxbI3IARKvSGPep0lw0,,,"point_of_interest, establishment",https://plus.google.com/102881258993586495706/about?hl=en-US,http://www.lamppost-backstreet.com/Backstreet_Brewery.html,1
69,Skyland Ale Works,Corona,California,United States,92880,,,33.8834,-117.602859,(951) 817-3037,da738f4f07e3a892d2187ec9ef91810dd949cfc1,+1 951-817-3037,"Monday: Closed, Tuesday: Closed, Wednesday: 3:00 â€“ 8:00 pm, Thursday: 3:00 â€“ 8:00 pm, Friday: 3:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 5:00 pm",ChIJyTimXffI3IAROhxRdbFLXfQ,,4.8,"food, point_of_interest, establishment",https://plus.google.com/106193376709474135220/about?hl=en-US,http://skylandaleworks.com/,1
70,Oggi's Pizza & Brewing Co,105,2363,California Avenue,Corona,California,United States,33.843159,-117.537933,(951) 817-0748,87c216b1cec9e7dcdb1e89a15c16125ecfffc1d0,+1 951-817-0748,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 10:00 pm",ChIJv4321nG43IARd8Bs-ndRPqA,,3.4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/108517565564349411624/about?hl=en-US,http://www.oggis.com/,1
71,Packinghouse Brewing Company,6421,Central Avenue,Riverside,California,United States,92504,33.95435,-117.439758,(951) 688-2337,0a284cec19d19c3edffad97b41800e8fa7e04cd2,+1 951-688-2337,"Monday: Closed, Tuesday: 2:00 â€“ 8:00 pm, Wednesday: 2:00 â€“ 8:00 pm, Thursday: 2:00 â€“ 8:00 pm, Friday: 1:00 â€“ 8:00 pm, Saturday: 12:00 â€“ 8:00 pm, Sunday: 1:00 â€“ 5:00 pm",ChIJi-NI4Tix3IARUEYJwAcKXWQ,,4.9,"food, point_of_interest, establishment",https://plus.google.com/104668843273033490718/about?hl=en-US,http://www.pbbeer.com/,1
72,TAPS Fish House & Brewery,2745,Lakeside Drive,Corona,California,United States,92883,33.814163,-117.508392,(951) 277-5800,08cd8c3c68c940302c146c83479b20d29f8d82b3,+1 951-277-5800,"Monday: 3:00 â€“ 9:00 pm, Tuesday: 3:00 â€“ 9:00 pm, Wednesday: 3:00 â€“ 9:00 pm, Thursday: 3:00 â€“ 9:00 pm, Friday: 3:00 â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 10:00 am â€“ 9:00 pm",ChIJFePyeN643IARclZ87a8IjWQ,,4.3,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/110551640330419950183/about?hl=en-US,http://www.tapsfishhouse.com/,1
73,New Helvetia Brewing Company,1730,Broadway,Sacramento,California,United States,95818,38.56078,-121.489967,(916) 469-9889,378c7013a7f18ef04a5cff8ce8cc6cb0b659e8bd,+1 916-469-9889,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 â€“ 10:00 pm, Thursday: 4:00 â€“ 10:00 pm, Friday: 3:00 â€“ 11:00 pm, Saturday: 12:00 â€“ 11:00 pm, Sunday: 12:00 â€“ 8:00 pm",ChIJKZoxaOLQmoAR-Zm-lsmFqAg,,4.6,"food, point_of_interest, establishment",https://plus.google.com/100140679332162626940/about?hl=en-US,http://newhelvetiabrew.com,1
74,Track 7 Brewing Co,F,3747,West Pacific Avenue,Sacramento,California,United States,38.538956,-121.481789,(916) 520-4677,11ff28eb682e35fcceac056cdd0346f445c4cea8,+1 916-520-4677,"Monday: 3:00 â€“ 9:00 pm, Tuesday: 3:00 â€“ 9:00 pm, Wednesday: 3:00 â€“ 9:00 pm, Thursday: 3:00 â€“ 9:00 pm, Friday: 3:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 9:00 pm",ChIJcTZepk_QmoARDM7cYpQFfjQ,,5,"food, bar, point_of_interest, establishment",https://plus.google.com/117744289609512292245/about?hl=en-US,http://www.track7brewing.com/,1
75,Sequoia Brewing Company,777,East Olive Avenue,Fresno,California,United States,93728,36.757816,-119.802094,(559) 264-5521,26dc1ecfb5dc4919b55955187bcd2733287890e9,+1 559-264-5521,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 12:00 am, Saturday: 11:00 am â€“ 12:00 am, Sunday: 10:00 am â€“ 9:00 pm",ChIJj6QRck5nlIARFMIejajSBwQ,,3.6,"food, point_of_interest, establishment",https://plus.google.com/113265299742386291101/about?hl=en-US,http://sequoiabrewingolive-hub.com/,1
76,Groundswell Brewing Company,6304,Riverdale Street,San Diego,California,United States,92120,32.789028,-117.099815,(619) 795-2337,925ea34f0ffde9bb961fbf93e5cc917ffd709314,+1 619-795-2337,"Monday: 1:00 â€“ 9:00 pm, Tuesday: 1:00 â€“ 9:00 pm, Wednesday: 1:00 â€“ 9:00 pm, Thursday: 1:00 â€“ 9:00 pm, Friday: 1:00 â€“ 10:00 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: 11:00 am â€“ 9:00 pm",ChIJ7SLsAMFV2YARBS1tbwfW7c4,,4.4,"food, point_of_interest, establishment",https://plus.google.com/108125918518089796047/about?hl=en-US,http://groundswellbrew.com/contact/,1
77,San Diego Brewing Company,10450,Friars Road,San Diego,California,United States,92120,32.792358,-117.098953,(619) 284-2739,74691ec84625ea1c96b060e994cb36445d314ada,+1 619-284-2739,"Monday: 11:00 am â€“ 11:00 pm, Tuesday: 11:00 am â€“ 11:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 12:00 am, Saturday: 11:00 am â€“ 12:00 am, Sunday: 9:00 am â€“ 10:00 pm",ChIJOW5OdOpV2YARkAY5ifeNSUM,,3.8,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/114045501240330467697/about?hl=en-US,http://www.sandiegobrewing.com/,1
78,Indian Wells Brewing Co,2565,California 14,Inyokern,California,United States,93527,35.667259,-117.872765,(760) 377-5989,cdd56f44163a67c56868d5b408a5b929b47ebf4d,+1 760-377-5989,"Monday: 9:30 am â€“ 5:00 pm, Tuesday: 9:30 am â€“ 5:00 pm, Wednesday: 9:30 am â€“ 5:00 pm, Thursday: 9:30 am â€“ 5:00 pm, Friday: 9:30 am â€“ 5:00 pm, Saturday: 9:30 am â€“ 5:00 pm, Sunday: 9:30 am â€“ 5:00 pm",ChIJ5XAvXn4JwYARA50h-eonhxY,,3.7,"restaurant, food, point_of_interest, establishment",https://plus.google.com/110125699604998324903/about?hl=en-US,http://www.mojavered.com/,1
79,Petaluma TapRoom & Beer Sanctuary,1280,North McDowell Boulevard,Petaluma,California,United States,94954,38.272636,-122.661903,(707) 778-8776,c824d1204806964a0a836fe749e312d59dcbefd4,+1 707-778-8776,"Monday: Closed, Tuesday: Closed, Wednesday: 2:00 â€“ 9:00 pm, Thursday: 2:00 â€“ 9:00 pm, Friday: 2:00 â€“ 9:00 pm, Saturday: 11:30 am â€“ 8:00 pm, Sunday: 11:30 am â€“ 8:00 pm",ChIJDbVyQPq0hYARD8zDN6LQoKA,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/102913156684905550521/about?hl=en-US,https://lagunitas.com/taprooms/petaluma,1
80,Beermann's Beerwerks Brewery,8284,Industrial Avenue,Roseville,California,United States,95678,38.784515,-121.306023,(916) 781-2337,9a3717ee5e2dfc5ce5eee45f590ab15f8ba4e851,+1 916-781-2337,,ChIJnwj9fIIhm4ARuCMS_2qPvgQ,,,"food, point_of_interest, establishment",https://plus.google.com/103024582599208393156/about?hl=en-US,,1
81,Bayhawk Ales Inc,2000,Main Street,Irvine,California,United States,92614,33.684406,-117.850807,(949) 442-7565,ce5ed9bb20ae34ba0cf4eec7d65a16f6bf64b49a,+1 949-442-7565,,ChIJvb9HspPe3IARCeeSawPHr04,,,"food, point_of_interest, establishment",https://plus.google.com/104038832023505782665/about?hl=en-US,http://www.bayhawkales.com/,1
